@relation EmployeeAttrition-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R1-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R4-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R6-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R11-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R17-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R18-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R19-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R22-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R27-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R30-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R31-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R32-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R33-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R33-precision6-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-R24

@attribute ﻿Age {'\'(-inf-32]\'','\'(32-46]\'','\'(46-inf)\''}
@attribute Attrition {Yes,No}
@attribute BusinessTravel {Travel_Rarely,Travel_Frequently,Non-Travel}
@attribute DailyRate {'\'(-inf-567.666667]\'','\'(567.666667-1033.333333]\'','\'(1033.333333-inf)\''}
@attribute Department {Sales,'Research & Development','Human Resources'}
@attribute DistanceFromHome {'\'(-inf-10.333333]\'','\'(10.333333-19.666667]\'','\'(19.666667-inf)\''}
@attribute Education {1,2,3,4,5}
@attribute EducationField {'Life Sciences',Other,Medical,Marketing,'Technical Degree','Human Resources'}
@attribute EnvironmentSatisfaction {1,2,3,4}
@attribute Gender {Female,Male}
@attribute HourlyRate {'\'(-inf-53.333333]\'','\'(53.333333-76.666667]\'','\'(76.666667-inf)\''}
@attribute JobInvolvement {1,2,3,4}
@attribute JobLevel {1,2,3,4,5}
@attribute JobRole {'Sales Executive','Research Scientist','Laboratory Technician','Manufacturing Director','Healthcare Representative',Manager,'Sales Representative','Research Director','Human Resources'}
@attribute JobSatisfaction {1,2,3,4}
@attribute MaritalStatus {Single,Married,Divorced}
@attribute MonthlyIncome {'\'(-inf-7339]\'','\'(7339-13669]\'','\'(13669-inf)\''}
@attribute MonthlyRate {'\'(-inf-10395.666667]\'','\'(10395.666667-18697.333333]\'','\'(18697.333333-inf)\''}
@attribute NumCompaniesWorked {'\'(-inf-3]\'','\'(3-6]\'','\'(6-inf)\''}
@attribute OverTime {Yes,No}
@attribute PercentSalaryHike {'\'(-inf-15.666667]\'','\'(15.666667-20.333333]\'','\'(20.333333-inf)\''}
@attribute PerformanceRating {3,4}
@attribute RelationshipSatisfaction {1,2,3,4}
@attribute StockOptionLevel {0,1,2,3}
@attribute TotalWorkingYears {'\'(-inf-13.333333]\'','\'(13.333333-26.666667]\'','\'(26.666667-inf)\''}
@attribute TrainingTimesLastYear numeric
@attribute WorkLifeBalance {1,2,3,4}
@attribute YearsAtCompany {'\'(-inf-13.333333]\'','\'(13.333333-26.666667]\'','\'(26.666667-inf)\''}
@attribute YearsInCurrentRole {'\'(-inf-6]\'','\'(6-12]\'','\'(12-inf)\''}
@attribute YearsSinceLastPromotion {'\'(-inf-5]\'','\'(5-10]\'','\'(10-inf)\''}
@attribute YearsWithCurrManager {'\'(-inf-5.666667]\'','\'(5.666667-11.333333]\'','\'(11.333333-inf)\''}

@data
'\'(32-46]\'',No,Travel_Rarely,'\'(1033.333333-inf)\'',Sales,'\'(-inf-10.333333]\'',4,'Life Sciences',1,Male,'\'(-inf-53.333333]\'',3,2,'Sales Executive',1,Married,'\'(-inf-7339]\'','\'(10395.666667-18697.333333]\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,4,1,'\'(-inf-13.333333]\'',6,1,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(-inf-32]\'',Yes,Travel_Rarely,'\'(567.666667-1033.333333]\'',Sales,'\'(-inf-10.333333]\'',3,'Life Sciences',2,Male,'\'(53.333333-76.666667]\'',2,2,'Sales Executive',1,Married,'\'(7339-13669]\'','\'(-inf-10395.666667]\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,4,1,'\'(-inf-13.333333]\'',4,3,'\'(-inf-13.333333]\'','\'(6-12]\'','\'(5-10]\'','\'(5.666667-11.333333]\''
'\'(32-46]\'',No,Travel_Frequently,'\'(567.666667-1033.333333]\'','Human Resources','\'(-inf-10.333333]\'',4,'Human Resources',3,Male,'\'(53.333333-76.666667]\'',3,2,'Human Resources',3,Married,'\'(-inf-7339]\'','\'(10395.666667-18697.333333]\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,3,0,'\'(-inf-13.333333]\'',2,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(567.666667-1033.333333]\'','Research & Development','\'(-inf-10.333333]\'',3,Medical,4,Male,'\'(53.333333-76.666667]\'',2,1,'Laboratory Technician',1,Single,'\'(-inf-7339]\'','\'(18697.333333-inf)\'','\'(-inf-3]\'',No,'\'(15.666667-20.333333]\'',3,2,0,'\'(-inf-13.333333]\'',3,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(-inf-32]\'',No,Travel_Rarely,'\'(1033.333333-inf)\'',Sales,'\'(19.666667-inf)\'',4,'Technical Degree',3,Male,'\'(-inf-53.333333]\'',3,3,'Sales Executive',2,Married,'\'(7339-13669]\'','\'(10395.666667-18697.333333]\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,2,1,'\'(-inf-13.333333]\'',3,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',Yes,Travel_Rarely,'\'(-inf-567.666667]\'','Research & Development','\'(-inf-10.333333]\'',3,'Life Sciences',1,Female,'\'(53.333333-76.666667]\'',3,1,'Laboratory Technician',1,Divorced,'\'(-inf-7339]\'','\'(18697.333333-inf)\'','\'(-inf-3]\'',Yes,'\'(-inf-15.666667]\'',3,4,1,'\'(-inf-13.333333]\'',2,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(46-inf)\'',Yes,Travel_Rarely,'\'(567.666667-1033.333333]\'','Research & Development','\'(-inf-10.333333]\'',5,'Technical Degree',3,Female,'\'(76.666667-inf)\'',2,3,'Manufacturing Director',4,Married,'\'(7339-13669]\'','\'(10395.666667-18697.333333]\'','\'(-inf-3]\'',No,'\'(15.666667-20.333333]\'',3,2,1,'\'(26.666667-inf)\'',4,3,'\'(26.666667-inf)\'','\'(6-12]\'','\'(-inf-5]\'','\'(5.666667-11.333333]\''
'\'(32-46]\'',Yes,Travel_Rarely,'\'(567.666667-1033.333333]\'','Research & Development','\'(-inf-10.333333]\'',3,Medical,3,Male,'\'(76.666667-inf)\'',3,2,'Manufacturing Director',2,Married,'\'(-inf-7339]\'','\'(-inf-10395.666667]\'','\'(3-6]\'',No,'\'(-inf-15.666667]\'',3,1,2,'\'(-inf-13.333333]\'',2,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(-inf-32]\'',No,Non-Travel,'\'(1033.333333-inf)\'','Research & Development','\'(-inf-10.333333]\'',4,'Technical Degree',4,Male,'\'(53.333333-76.666667]\'',3,2,'Research Scientist',1,Married,'\'(-inf-7339]\'','\'(18697.333333-inf)\'','\'(3-6]\'',No,'\'(-inf-15.666667]\'',3,2,1,'\'(-inf-13.333333]\'',3,2,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(46-inf)\'',No,Travel_Rarely,'\'(1033.333333-inf)\'','Research & Development','\'(10.333333-19.666667]\'',4,Other,3,Female,'\'(53.333333-76.666667]\'',3,1,'Research Scientist',1,Married,'\'(-inf-7339]\'','\'(10395.666667-18697.333333]\'','\'(6-inf)\'',No,'\'(-inf-15.666667]\'',3,4,1,'\'(-inf-13.333333]\'',3,2,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(5-10]\'','\'(5.666667-11.333333]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(-inf-567.666667]\'','Research & Development','\'(-inf-10.333333]\'',4,Medical,1,Male,'\'(-inf-53.333333]\'',3,1,'Research Scientist',4,Single,'\'(-inf-7339]\'','\'(18697.333333-inf)\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,3,0,'\'(-inf-13.333333]\'',4,1,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(46-inf)\'',No,Travel_Rarely,'\'(567.666667-1033.333333]\'',Sales,'\'(19.666667-inf)\'',5,Marketing,3,Male,'\'(53.333333-76.666667]\'',2,5,Manager,4,Married,'\'(13669-inf)\'','\'(18697.333333-inf)\'','\'(-inf-3]\'',No,'\'(20.333333-inf)\'',4,3,1,'\'(26.666667-inf)\'',3,3,'\'(26.666667-inf)\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(11.333333-inf)\''
'\'(32-46]\'',No,Travel_Rarely,'\'(1033.333333-inf)\'','Research & Development','\'(-inf-10.333333]\'',4,'Life Sciences',2,Male,'\'(-inf-53.333333]\'',3,2,'Research Scientist',4,Married,'\'(-inf-7339]\'','\'(10395.666667-18697.333333]\'','\'(6-inf)\'',No,'\'(15.666667-20.333333]\'',3,2,1,'\'(-inf-13.333333]\'',3,2,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(-inf-32]\'',No,Travel_Rarely,'\'(-inf-567.666667]\'','Research & Development','\'(-inf-10.333333]\'',3,'Life Sciences',1,Female,'\'(76.666667-inf)\'',3,1,'Research Scientist',4,Married,'\'(-inf-7339]\'','\'(10395.666667-18697.333333]\'','\'(-inf-3]\'',No,'\'(20.333333-inf)\'',4,1,0,'\'(-inf-13.333333]\'',5,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(1033.333333-inf)\'',Sales,'\'(10.333333-19.666667]\'',3,'Life Sciences',3,Male,'\'(76.666667-inf)\'',3,2,'Sales Executive',2,Married,'\'(7339-13669]\'','\'(10395.666667-18697.333333]\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,4,1,'\'(-inf-13.333333]\'',3,3,'\'(-inf-13.333333]\'','\'(6-12]\'','\'(5-10]\'','\'(5.666667-11.333333]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(-inf-567.666667]\'',Sales,'\'(10.333333-19.666667]\'',3,'Life Sciences',2,Female,'\'(76.666667-inf)\'',3,2,'Sales Executive',2,Single,'\'(-inf-7339]\'','\'(10395.666667-18697.333333]\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,2,0,'\'(-inf-13.333333]\'',5,4,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(567.666667-1033.333333]\'',Sales,'\'(-inf-10.333333]\'',4,'Life Sciences',2,Female,'\'(53.333333-76.666667]\'',3,2,'Sales Executive',3,Single,'\'(-inf-7339]\'','\'(18697.333333-inf)\'','\'(3-6]\'',No,'\'(-inf-15.666667]\'',3,1,0,'\'(13.333333-26.666667]\'',5,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(-inf-32]\'',No,Travel_Rarely,'\'(1033.333333-inf)\'','Research & Development','\'(-inf-10.333333]\'',1,Medical,2,Male,'\'(76.666667-inf)\'',3,1,'Laboratory Technician',1,Single,'\'(-inf-7339]\'','\'(10395.666667-18697.333333]\'','\'(-inf-3]\'',Yes,'\'(15.666667-20.333333]\'',3,4,0,'\'(-inf-13.333333]\'',3,3,'\'(-inf-13.333333]\'','\'(6-12]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(567.666667-1033.333333]\'','Research & Development','\'(-inf-10.333333]\'',4,Medical,1,Female,'\'(-inf-53.333333]\'',3,2,'Healthcare Representative',3,Single,'\'(-inf-7339]\'','\'(-inf-10395.666667]\'','\'(-inf-3]\'',Yes,'\'(15.666667-20.333333]\'',3,3,0,'\'(-inf-13.333333]\'',4,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(1033.333333-inf)\'',Sales,'\'(-inf-10.333333]\'',3,Medical,4,Male,'\'(-inf-53.333333]\'',4,3,'Sales Executive',3,Married,'\'(7339-13669]\'','\'(-inf-10395.666667]\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,1,1,'\'(-inf-13.333333]\'',3,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(5-10]\'','\'(5.666667-11.333333]\''
'\'(-inf-32]\'',No,Travel_Frequently,'\'(567.666667-1033.333333]\'','Research & Development','\'(-inf-10.333333]\'',1,'Life Sciences',1,Male,'\'(76.666667-inf)\'',3,2,'Healthcare Representative',4,Divorced,'\'(7339-13669]\'','\'(18697.333333-inf)\'','\'(-inf-3]\'',No,'\'(15.666667-20.333333]\'',3,4,1,'\'(-inf-13.333333]\'',0,4,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(46-inf)\'',No,Travel_Rarely,'\'(-inf-567.666667]\'',Sales,'\'(-inf-10.333333]\'',3,Marketing,3,Male,'\'(53.333333-76.666667]\'',3,5,Manager,3,Married,'\'(13669-inf)\'','\'(18697.333333-inf)\'','\'(3-6]\'',Yes,'\'(15.666667-20.333333]\'',3,3,1,'\'(26.666667-inf)\'',2,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(-inf-32]\'',No,Travel_Rarely,'\'(567.666667-1033.333333]\'','Research & Development','\'(-inf-10.333333]\'',3,'Technical Degree',4,Male,'\'(-inf-53.333333]\'',4,1,'Research Scientist',3,Married,'\'(-inf-7339]\'','\'(10395.666667-18697.333333]\'','\'(-inf-3]\'',No,'\'(15.666667-20.333333]\'',3,4,1,'\'(-inf-13.333333]\'',2,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Frequently,'\'(1033.333333-inf)\'','Research & Development','\'(-inf-10.333333]\'',4,'Life Sciences',1,Male,'\'(76.666667-inf)\'',4,2,'Laboratory Technician',1,Married,'\'(-inf-7339]\'','\'(18697.333333-inf)\'','\'(-inf-3]\'',Yes,'\'(-inf-15.666667]\'',3,4,1,'\'(-inf-13.333333]\'',3,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(1033.333333-inf)\'','Research & Development','\'(-inf-10.333333]\'',2,Other,4,Male,'\'(76.666667-inf)\'',2,5,Manager,4,Single,'\'(13669-inf)\'','\'(18697.333333-inf)\'','\'(6-inf)\'',No,'\'(20.333333-inf)\'',4,4,0,'\'(13.333333-26.666667]\'',2,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(567.666667-1033.333333]\'','Research & Development','\'(19.666667-inf)\'',3,'Life Sciences',2,Male,'\'(-inf-53.333333]\'',4,2,'Laboratory Technician',3,Married,'\'(-inf-7339]\'','\'(18697.333333-inf)\'','\'(-inf-3]\'',No,'\'(15.666667-20.333333]\'',3,4,2,'\'(-inf-13.333333]\'',3,2,'\'(-inf-13.333333]\'','\'(6-12]\'','\'(5-10]\'','\'(5.666667-11.333333]\''
'\'(32-46]\'',No,Travel_Frequently,'\'(567.666667-1033.333333]\'','Research & Development','\'(-inf-10.333333]\'',4,'Technical Degree',4,Male,'\'(76.666667-inf)\'',2,2,'Healthcare Representative',3,Married,'\'(-inf-7339]\'','\'(10395.666667-18697.333333]\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,2,1,'\'(-inf-13.333333]\'',3,2,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(5-10]\'','\'(5.666667-11.333333]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(-inf-567.666667]\'',Sales,'\'(10.333333-19.666667]\'',2,'Life Sciences',4,Female,'\'(76.666667-inf)\'',3,2,'Sales Executive',1,Married,'\'(-inf-7339]\'','\'(10395.666667-18697.333333]\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,3,1,'\'(-inf-13.333333]\'',2,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(567.666667-1033.333333]\'','Research & Development','\'(19.666667-inf)\'',3,'Technical Degree',4,Male,'\'(76.666667-inf)\'',4,1,'Laboratory Technician',2,Divorced,'\'(-inf-7339]\'','\'(-inf-10395.666667]\'','\'(3-6]\'',No,'\'(-inf-15.666667]\'',3,3,1,'\'(-inf-13.333333]\'',0,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(1033.333333-inf)\'','Research & Development','\'(-inf-10.333333]\'',2,'Life Sciences',3,Male,'\'(53.333333-76.666667]\'',2,1,'Laboratory Technician',4,Married,'\'(-inf-7339]\'','\'(-inf-10395.666667]\'','\'(-inf-3]\'',No,'\'(15.666667-20.333333]\'',3,4,1,'\'(-inf-13.333333]\'',5,2,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(-inf-567.666667]\'',Sales,'\'(-inf-10.333333]\'',4,'Life Sciences',4,Male,'\'(53.333333-76.666667]\'',4,4,Manager,1,Single,'\'(13669-inf)\'','\'(-inf-10395.666667]\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,2,0,'\'(26.666667-inf)\'',5,1,'\'(13.333333-26.666667]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(11.333333-inf)\''
'\'(-inf-32]\'',Yes,Travel_Rarely,'\'(-inf-567.666667]\'','Research & Development','\'(19.666667-inf)\'',3,Medical,3,Male,'\'(-inf-53.333333]\'',3,1,'Laboratory Technician',2,Married,'\'(-inf-7339]\'','\'(-inf-10395.666667]\'','\'(-inf-3]\'',Yes,'\'(15.666667-20.333333]\'',3,3,3,'\'(-inf-13.333333]\'',3,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(-inf-32]\'',No,Non-Travel,'\'(-inf-567.666667]\'','Research & Development','\'(19.666667-inf)\'',2,Other,2,Female,'\'(76.666667-inf)\'',2,1,'Research Scientist',3,Married,'\'(-inf-7339]\'','\'(-inf-10395.666667]\'','\'(-inf-3]\'',Yes,'\'(-inf-15.666667]\'',3,2,0,'\'(-inf-13.333333]\'',2,2,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(46-inf)\'',No,Travel_Frequently,'\'(1033.333333-inf)\'','Research & Development','\'(19.666667-inf)\'',5,Medical,2,Male,'\'(-inf-53.333333]\'',3,4,'Healthcare Representative',3,Married,'\'(7339-13669]\'','\'(18697.333333-inf)\'','\'(-inf-3]\'',Yes,'\'(-inf-15.666667]\'',3,3,1,'\'(26.666667-inf)\'',3,3,'\'(26.666667-inf)\'','\'(6-12]\'','\'(10-inf)\'','\'(11.333333-inf)\''
'\'(-inf-32]\'',No,Travel_Rarely,'\'(567.666667-1033.333333]\'','Research & Development','\'(-inf-10.333333]\'',4,Other,2,Female,'\'(-inf-53.333333]\'',4,1,'Research Scientist',4,Married,'\'(-inf-7339]\'','\'(18697.333333-inf)\'','\'(-inf-3]\'',No,'\'(15.666667-20.333333]\'',3,4,2,'\'(-inf-13.333333]\'',3,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(1033.333333-inf)\'','Research & Development','\'(-inf-10.333333]\'',3,Medical,2,Female,'\'(-inf-53.333333]\'',3,5,'Research Director',4,Divorced,'\'(13669-inf)\'','\'(-inf-10395.666667]\'','\'(-inf-3]\'',Yes,'\'(-inf-15.666667]\'',3,4,1,'\'(13.333333-26.666667]\'',4,2,'\'(13.333333-26.666667]\'','\'(6-12]\'','\'(-inf-5]\'','\'(5.666667-11.333333]\''
'\'(-inf-32]\'',No,Travel_Rarely,'\'(-inf-567.666667]\'','Research & Development','\'(-inf-10.333333]\'',3,Medical,2,Male,'\'(-inf-53.333333]\'',2,1,'Research Scientist',2,Married,'\'(-inf-7339]\'','\'(-inf-10395.666667]\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,2,1,'\'(-inf-13.333333]\'',3,2,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(567.666667-1033.333333]\'','Research & Development','\'(-inf-10.333333]\'',5,Medical,3,Female,'\'(-inf-53.333333]\'',1,2,'Laboratory Technician',1,Single,'\'(-inf-7339]\'','\'(18697.333333-inf)\'','\'(-inf-3]\'',Yes,'\'(-inf-15.666667]\'',3,1,0,'\'(-inf-13.333333]\'',3,3,'\'(-inf-13.333333]\'','\'(6-12]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Non-Travel,'\'(-inf-567.666667]\'',Sales,'\'(19.666667-inf)\'',3,Marketing,1,Male,'\'(-inf-53.333333]\'',2,2,'Sales Executive',1,Married,'\'(-inf-7339]\'','\'(18697.333333-inf)\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,1,1,'\'(-inf-13.333333]\'',2,3,'\'(-inf-13.333333]\'','\'(6-12]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(-inf-32]\'',No,Travel_Frequently,'\'(567.666667-1033.333333]\'',Sales,'\'(-inf-10.333333]\'',4,Other,4,Male,'\'(53.333333-76.666667]\'',3,2,'Sales Executive',1,Single,'\'(-inf-7339]\'','\'(18697.333333-inf)\'','\'(6-inf)\'',No,'\'(-inf-15.666667]\'',3,4,0,'\'(-inf-13.333333]\'',3,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(-inf-567.666667]\'','Research & Development','\'(10.333333-19.666667]\'',4,'Life Sciences',3,Female,'\'(53.333333-76.666667]\'',3,2,'Manufacturing Director',3,Married,'\'(-inf-7339]\'','\'(10395.666667-18697.333333]\'','\'(6-inf)\'',Yes,'\'(-inf-15.666667]\'',3,2,2,'\'(-inf-13.333333]\'',2,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Frequently,'\'(-inf-567.666667]\'','Research & Development','\'(-inf-10.333333]\'',4,'Life Sciences',3,Male,'\'(-inf-53.333333]\'',4,2,'Manufacturing Director',4,Divorced,'\'(-inf-7339]\'','\'(10395.666667-18697.333333]\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,1,1,'\'(-inf-13.333333]\'',3,3,'\'(-inf-13.333333]\'','\'(6-12]\'','\'(5-10]\'','\'(-inf-5.666667]\''
'\'(46-inf)\'',No,Travel_Rarely,'\'(567.666667-1033.333333]\'','Research & Development','\'(19.666667-inf)\'',4,'Life Sciences',3,Female,'\'(76.666667-inf)\'',3,1,'Laboratory Technician',1,Married,'\'(-inf-7339]\'','\'(18697.333333-inf)\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,4,1,'\'(-inf-13.333333]\'',3,2,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(1033.333333-inf)\'','Research & Development','\'(-inf-10.333333]\'',5,Medical,2,Male,'\'(53.333333-76.666667]\'',3,2,'Manufacturing Director',1,Married,'\'(-inf-7339]\'','\'(-inf-10395.666667]\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,4,3,'\'(-inf-13.333333]\'',3,3,'\'(-inf-13.333333]\'','\'(6-12]\'','\'(5-10]\'','\'(5.666667-11.333333]\''
'\'(-inf-32]\'',No,Travel_Rarely,'\'(1033.333333-inf)\'','Research & Development','\'(10.333333-19.666667]\'',3,Other,4,Male,'\'(53.333333-76.666667]\'',2,1,'Laboratory Technician',1,Divorced,'\'(-inf-7339]\'','\'(10395.666667-18697.333333]\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,1,2,'\'(-inf-13.333333]\'',3,3,'\'(-inf-13.333333]\'','\'(6-12]\'','\'(-inf-5]\'','\'(5.666667-11.333333]\''
'\'(32-46]\'',No,Travel_Rarely,'\'(567.666667-1033.333333]\'','Research & Development','\'(10.333333-19.666667]\'',5,'Life Sciences',2,Male,'\'(-inf-53.333333]\'',4,2,'Research Scientist',1,Married,'\'(-inf-7339]\'','\'(18697.333333-inf)\'','\'(-inf-3]\'',No,'\'(-inf-15.666667]\'',3,4,0,'\'(13.333333-26.666667]\'',2,3,'\'(13.333333-26.666667]\'','\'(12-inf)\'','\'(-inf-5]\'','\'(5.666667-11.333333]\''
'\'(-inf-32]\'',No,Travel_Rarely,'\'(567.666667-1033.333333]\'','Research & Development','\'(19.666667-inf)\'',3,Medical,2,Female,'\'(-inf-53.333333]\'',1,2,'Manufacturing Director',1,Divorced,'\'(-inf-7339]\'','\'(18697.333333-inf)\'','\'(-inf-3]\'',No,'\'(20.333333-inf)\'',4,2,1,'\'(-inf-13.333333]\'',5,2,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(-inf-32]\'',No,Travel_Rarely,'\'(-inf-567.666667]\'','Research & Development','\'(-inf-10.333333]\'',1,Medical,3,Male,'\'(76.666667-inf)\'',3,1,'Research Scientist',4,Single,'\'(-inf-7339]\'','\'(18697.333333-inf)\'','\'(-inf-3]\'',No,'\'(15.666667-20.333333]\'',3,3,0,'\'(-inf-13.333333]\'',2,3,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
'\'(-inf-32]\'',Yes,Travel_Frequently,'\'(-inf-567.666667]\'',Sales,'\'(-inf-10.333333]\'',2,Medical,2,Female,'\'(53.333333-76.666667]\'',3,1,'Sales Representative',4,Single,'\'(-inf-7339]\'','\'(10395.666667-18697.333333]\'','\'(-inf-3]\'',Yes,'\'(-inf-15.666667]\'',3,3,0,'\'(-inf-13.333333]\'',2,4,'\'(-inf-13.333333]\'','\'(-inf-6]\'','\'(-inf-5]\'','\'(-inf-5.666667]\''
